timestamp,turbidity_NTU,conductivity_uScm,pH,tempC,flow_m3h,dP_bar,SDI,MFI,NO3_feed_mgL,SO4_feed_mgL,TOC_feed_mgL,NO3_permeate_mgL,SO4_permeate_mgL,TOC_permeate_mgL,NPF,NSP,NDP,MHI,systemEvent,economicImpact_EUR,timeSinceLastCIP_h
2025-01-08T12:10:00.000Z,0.334,2075,7.18,23.7,98.6,1.382,2.61,3.93,35.6,226.1,1.24,2.11,0.84,0.040,0.949,0.203,1.152,0.907,,7.91,36.2
2025-01-08T12:15:00.000Z,0.309,2089,7.18,24.1,98.3,1.359,2.63,4.02,32.0,229.3,1.39,0.95,2.54,0.068,0.959,0.298,1.133,0.921,,7.99,36.3
2025-01-08T12:20:00.000Z,0.355,2341,7.29,22.8,97.8,1.401,3.12,4.05,34.6,235.1,1.18,3.87,3.15,0.018,0.916,0.468,1.167,0.876,,7.63,36.3
2025-01-08T12:25:00.000Z,0.364,1839,7.18,22.6,100.7,1.387,2.74,3.51,34.7,245.9,1.00,2.56,2.90,0.066,0.938,0.483,1.156,0.898,,7.82,36.4
2025-01-08T12:30:00.000Z,0.384,2251,7.11,23.3,96.6,1.336,2.78,3.71,36.1,244.2,1.68,3.78,4.79,0.283,0.917,0.627,1.113,0.899,,7.64,36.5
2025-01-08T12:35:00.000Z,0.341,2360,7.20,23.3,99.4,1.373,2.63,3.83,32.0,218.2,1.25,2.11,1.92,0.012,0.946,0.270,1.144,0.908,,7.88,36.6
2025-01-08T12:40:00.000Z,0.354,2197,7.18,23.4,96.2,1.375,2.95,3.68,36.9,221.3,1.23,1.15,1.22,0.171,0.916,0.174,1.146,0.887,,7.63,36.7
2025-01-08T12:45:00.000Z,0.290,2394,7.22,24.9,99.7,1.412,3.03,4.15,37.1,222.6,1.00,0.37,4.74,0.096,0.993,0.415,1.176,0.929,,8.28,36.8
2025-01-08T12:50:00.000Z,0.326,1909,7.17,22.9,97.9,1.414,2.86,4.74,33.7,218.0,1.43,1.88,3.91,0.014,0.920,0.528,1.178,0.877,,7.67,36.8
2025-01-08T12:55:00.000Z,0.723,2059,7.22,22.3,101.3,1.370,3.31,5.04,35.3,226.4,1.11,2.46,2.09,0.067,0.935,0.346,1.142,0.895,,7.79,36.9
2025-01-08T13:00:00.000Z,0.366,2074,7.31,23.0,100.9,1.430,2.95,4.16,35.9,244.9,1.10,3.65,3.72,0.053,0.949,0.570,1.192,0.892,,7.91,37.0
2025-01-08T13:05:00.000Z,0.350,2267,7.17,23.6,101.1,1.402,2.54,3.66,37.4,226.4,1.25,3.77,6.34,0.167,0.971,0.759,1.168,0.916,,8.09,37.1
2025-01-08T13:10:00.000Z,0.341,2260,7.25,23.1,101.7,1.465,2.73,4.48,35.1,220.9,1.17,2.99,2.48,0.118,0.962,0.378,1.221,0.890,,8.01,37.2
2025-01-08T13:15:00.000Z,0.300,2284,7.27,23.1,103.8,1.367,2.80,4.20,37.3,229.2,1.02,3.15,5.48,0.143,0.981,0.646,1.139,0.934,,8.17,37.3
2025-01-08T13:20:00.000Z,0.346,2071,7.16,23.1,96.1,1.405,2.98,4.32,40.0,224.8,1.00,1.06,2.44,0.094,0.908,0.297,1.171,0.872,,7.57,37.3
2025-01-08T13:25:00.000Z,0.348,2240,7.21,23.0,102.4,1.350,2.86,4.11,38.9,221.2,1.14,3.73,4.90,0.036,0.966,0.637,1.125,0.929,,8.05,37.4
2025-01-08T13:30:00.000Z,0.260,2538,7.25,22.1,102.5,1.424,3.12,4.70,33.6,208.5,1.11,3.61,5.24,0.082,0.939,0.584,1.187,0.885,,7.83,37.5
2025-01-08T13:35:00.000Z,0.347,2211,7.22,23.2,98.9,1.426,2.80,4.45,37.7,234.2,1.00,2.12,2.24,0.071,0.937,0.318,1.189,0.885,,7.81,37.6
2025-01-08T13:40:00.000Z,0.324,2176,7.28,22.5,97.5,1.452,2.84,3.95,34.7,245.6,1.57,1.27,4.17,0.140,0.905,0.454,1.210,0.855,,7.55,37.7
2025-01-08T13:45:00.000Z,0.313,2208,7.16,22.5,100.0,1.409,3.01,4.55,32.5,220.4,1.00,0.97,4.26,0.110,0.927,0.438,1.174,0.883,,7.73,37.8
2025-01-08T13:50:00.000Z,0.285,1984,7.23,21.7,100.5,1.400,2.94,4.07,35.3,225.6,1.00,1.44,0.80,0.060,0.909,0.168,1.166,0.874,,7.58,37.8
2025-01-08T13:55:00.000Z,0.332,2332,7.18,22.6,102.0,1.378,2.91,4.05,40.0,228.6,1.87,3.13,8.33,0.154,0.950,0.876,1.148,0.909,,7.91,37.9
2025-01-08T14:00:00.000Z,0.352,2108,7.16,20.4,98.9,1.431,2.71,3.85,36.2,254.8,1.56,2.38,1.19,0.099,0.861,0.249,1.193,0.830,,7.17,38.0
2025-01-08T14:05:00.000Z,0.362,2372,7.13,22.0,102.7,1.379,3.08,3.53,32.9,227.5,1.49,0.70,2.57,0.035,0.937,0.252,1.149,0.899,,7.81,38.1
2025-01-08T14:10:00.000Z,0.362,2234,7.28,22.5,100.9,1.372,3.22,4.13,33.7,240.4,1.23,1.13,1.73,0.031,0.938,0.215,1.143,0.898,,7.81,38.2
2025-01-08T14:15:00.000Z,0.346,1987,7.21,20.8,98.7,1.383,2.61,4.46,31.6,217.2,1.00,2.90,2.83,0.098,0.869,0.460,1.152,0.851,,7.24,38.3
2025-01-08T14:20:00.000Z,0.325,2434,7.25,21.6,98.2,1.409,3.00,4.22,33.7,250.9,1.00,0.34,2.43,0.052,0.886,0.216,1.174,0.855,,7.39,38.3
2025-01-08T14:25:00.000Z,0.323,2239,7.20,21.9,97.3,1.349,3.13,3.51,33.3,239.7,1.25,2.96,3.42,0.041,0.887,0.464,1.124,0.872,,7.39,38.4
2025-01-08T14:30:00.000Z,0.285,2298,7.23,21.7,99.9,1.375,2.84,4.01,35.9,233.9,1.07,2.27,2.39,0.107,0.904,0.327,1.145,0.878,,7.53,38.5
2025-01-08T14:35:00.000Z,0.263,2357,7.27,20.9,103.3,1.410,3.34,4.61,35.4,218.2,1.00,1.76,4.48,0.031,0.913,0.469,1.175,0.867,,7.61,38.6
2025-01-08T14:40:00.000Z,0.311,2272,7.20,21.2,94.4,1.376,3.11,3.98,36.7,240.4,1.56,3.72,1.15,0.039,0.842,0.298,1.146,0.832,,7.01,38.7
2025-01-08T14:45:00.000Z,0.292,2058,7.25,20.8,96.5,1.437,3.02,4.70,36.9,218.0,1.00,4.12,2.33,0.141,0.851,0.467,1.198,0.822,,7.10,38.8
2025-01-08T14:50:00.000Z,0.325,2164,7.24,21.4,97.3,1.407,2.96,4.13,34.3,224.9,1.16,0.83,0.45,0.107,0.872,0.100,1.173,0.846,,7.27,38.8
2025-01-08T14:55:00.000Z,0.321,2171,7.20,20.8,96.3,1.416,2.82,4.23,33.2,225.1,1.00,3.17,3.83,0.025,0.848,0.529,1.180,0.826,,7.06,38.9
2025-01-08T15:00:00.000Z,0.309,2078,7.06,20.6,99.1,1.421,3.09,4.12,34.7,242.0,1.28,3.70,4.99,0.115,0.867,0.694,1.184,0.836,,7.23,39.0
2025-01-08T15:05:00.000Z,0.260,1988,7.24,20.4,106.0,1.424,3.07,3.97,36.2,231.7,1.29,2.99,2.94,0.138,0.924,0.476,1.186,0.875,,7.70,39.1
2025-01-08T15:10:00.000Z,0.350,2227,7.27,20.9,100.9,1.404,2.88,3.66,40.0,242.0,1.61,2.74,4.13,0.051,0.892,0.518,1.170,0.861,,7.43,39.2
2025-01-08T15:15:00.000Z,0.297,2169,7.21,21.5,97.7,1.415,2.86,4.36,33.9,244.1,1.22,1.76,3.86,0.062,0.879,0.454,1.180,0.848,,7.33,39.3
2025-01-08T15:20:00.000Z,0.287,2071,7.16,21.2,96.8,1.429,2.96,4.06,31.6,225.9,1.27,2.66,0.45,0.025,0.863,0.198,1.191,0.833,,7.19,39.3
2025-01-08T15:25:00.000Z,0.287,2173,7.26,21.8,106.0,1.371,2.70,3.49,35.7,221.4,1.81,1.63,0.54,0.140,0.964,0.140,1.142,0.921,,8.03,39.4
2025-01-08T15:30:00.000Z,0.244,2268,7.19,20.5,98.0,1.461,2.83,4.23,31.5,252.0,1.47,3.57,5.46,0.140,0.855,0.670,1.218,0.817,,7.13,39.5
2025-01-08T15:35:00.000Z,0.319,2467,7.25,20.4,100.9,1.388,2.82,3.93,35.5,226.4,1.79,3.57,0.45,0.158,0.877,0.211,1.156,0.855,,7.31,39.6
2025-01-08T15:40:00.000Z,0.300,1928,7.19,20.4,100.5,1.406,2.96,4.27,35.3,227.5,2.02,2.99,2.31,0.237,0.876,0.426,1.172,0.849,,7.30,39.7
2025-01-08T15:45:00.000Z,0.289,2210,7.17,20.4,99.3,1.417,2.86,3.92,33.2,235.3,1.21,2.41,3.40,0.071,0.865,0.439,1.181,0.838,,7.21,39.8
2025-01-08T15:50:00.000Z,0.334,2461,7.15,20.1,99.6,1.396,2.49,4.15,33.5,229.7,1.00,2.24,4.92,0.075,0.859,0.509,1.163,0.840,,7.15,39.8
2025-01-08T15:55:00.000Z,0.259,2242,7.21,19.8,97.2,1.402,2.89,4.08,32.0,229.7,1.26,1.86,2.78,0.115,0.830,0.347,1.168,0.818,,6.92,39.9
2025-01-08T16:00:00.000Z,0.295,2231,7.17,20.5,100.3,1.436,2.80,4.31,33.4,221.7,1.46,3.63,6.17,0.083,0.876,0.748,1.197,0.840,,7.30,40.0
2025-01-08T16:05:00.000Z,0.295,2231,7.17,20.5,100.3,1.436,2.80,4.31,36.3,227.9,1.45,4.31,1.67,0.181,0.876,0.381,1.197,0.840,,7.30,40.1
2025-01-08T16:10:00.000Z,0.357,2155,7.23,18.9,102.2,1.427,2.75,4.45,36.5,227.7,1.00,1.73,6.22,0.070,0.849,0.674,1.189,0.823,,7.07,40.2
2025-01-08T16:15:00.000Z,0.290,2351,7.24,20.2,102.8,1.405,3.09,4.68,34.6,228.9,1.15,4.43,6.20,0.066,0.890,0.753,1.171,0.857,,7.41,40.3
2025-01-08T16:20:00.000Z,0.312,2162,7.20,19.9,105.5,1.455,2.89,4.14,34.1,224.3,1.74,1.20,3.65,0.125,0.906,0.404,1.213,0.854,,7.55,40.3
2025-01-08T16:25:00.000Z,0.258,2186,7.21,18.8,99.8,1.372,3.17,3.84,32.2,210.1,1.14,3.10,3.34,0.186,0.828,0.475,1.143,0.823,,6.90,40.4
2025-01-08T16:30:00.000Z,0.311,2279,7.18,19.6,95.0,1.426,2.79,4.20,34.1,229.2,1.57,2.85,3.65,0.200,0.808,0.470,1.188,0.795,,6.73,40.5
2025-01-08T16:35:00.000Z,0.254,2227,7.18,18.7,102.5,1.457,2.97,4.15,35.6,224.1,1.16,2.93,0.57,0.136,0.847,0.209,1.214,0.812,,7.06,40.6
2025-01-08T16:40:00.000Z,0.264,2223,7.17,19.2,101.4,1.446,2.66,3.89,34.7,232.6,1.48,1.20,6.78,0.085,0.850,0.675,1.205,0.819,,7.09,40.7
2025-01-08T16:45:00.000Z,0.350,2025,7.07,18.9,101.2,1.388,3.17,3.30,32.0,239.1,1.22,3.96,4.66,0.069,0.842,0.695,1.157,0.827,,7.02,40.8
2025-01-08T16:50:00.000Z,0.212,2442,7.22,19.5,103.6,1.464,2.78,3.82,34.0,225.7,1.43,3.28,3.91,0.067,0.876,0.481,1.220,0.831,,7.30,40.8
2025-01-08T16:55:00.000Z,0.305,2510,7.26,18.8,94.8,1.480,2.73,3.65,31.3,251.8,1.41,1.24,2.36,0.187,0.785,0.247,1.233,0.762,,6.54,40.9
2025-01-08T17:00:00.000Z,0.263,2218,7.26,19.5,105.4,1.409,2.82,3.95,37.6,224.0,1.00,3.62,1.48,0.039,0.893,0.330,1.174,0.860,,7.44,41.0
2025-01-08T17:05:00.000Z,0.305,2080,7.16,19.8,101.0,1.392,2.75,3.97,33.2,235.1,1.64,2.05,2.20,0.016,0.863,0.330,1.160,0.844,,7.19,41.1
2025-01-08T17:10:00.000Z,0.360,2147,7.16,19.0,97.9,1.351,3.03,4.09,32.9,235.2,1.79,0.78,2.67,0.018,0.816,0.292,1.125,0.824,,6.80,41.2
2025-01-08T17:15:00.000Z,0.360,2147,7.16,19.0,97.9,1.351,3.03,4.09,31.7,241.4,1.71,2.65,4.50,0.066,0.816,0.567,1.125,0.824,,6.80,41.3
2025-01-08T17:20:00.000Z,0.259,2462,7.21,19.0,96.1,1.424,3.05,4.15,35.9,248.5,1.40,2.14,1.37,0.095,0.801,0.216,1.187,0.790,,6.68,41.3
2025-01-08T17:25:00.000Z,0.333,2294,7.24,18.5,97.0,1.444,3.17,4.22,36.6,247.7,1.61,3.12,1.97,0.132,0.796,0.335,1.204,0.778,,6.64,41.4
2025-01-08T17:30:00.000Z,0.326,2207,7.19,18.1,101.2,1.427,3.03,3.98,35.9,248.6,1.68,1.36,1.13,0.017,0.819,0.176,1.189,0.802,,6.83,41.5
2025-01-08T17:35:00.000Z,0.316,2157,7.25,18.3,98.1,1.406,3.02,3.81,36.7,235.9,1.70,1.24,4.17,0.051,0.800,0.456,1.172,0.795,,6.67,41.6
2025-01-08T17:40:00.000Z,0.262,2391,7.11,19.3,99.4,1.371,2.63,3.92,32.2,238.7,1.00,0.69,5.98,0.085,0.836,0.535,1.142,0.832,,6.97,41.7
2025-01-08T17:45:00.000Z,0.306,2193,7.23,18.9,98.0,1.445,2.97,4.01,33.0,246.4,1.79,1.57,4.18,0.225,0.815,0.468,1.205,0.794,,6.79,41.8
2025-01-08T17:50:00.000Z,0.282,2276,7.29,19.0,94.0,1.393,2.79,4.35,34.4,233.9,1.70,4.66,3.35,0.168,0.783,0.540,1.161,0.788,,6.52,41.8
2025-01-08T17:55:00.000Z,0.247,2370,7.11,17.8,102.3,1.423,2.97,3.19,31.5,218.2,1.04,1.95,1.24,0.135,0.823,0.204,1.185,0.807,,6.86,41.9
2025-01-08T18:00:00.000Z,0.247,2370,7.11,17.8,102.3,1.423,2.97,3.19,34.3,235.0,1.22,1.74,2.86,0.051,0.823,0.330,1.185,0.807,,6.86,42.0
2025-01-08T18:05:00.000Z,0.286,2177,7.13,18.9,99.8,1.458,2.82,4.17,35.6,213.0,1.29,3.47,2.60,0.135,0.829,0.430,1.215,0.800,,6.91,42.1
2025-01-08T18:10:00.000Z,0.337,2108,7.11,17.7,96.7,1.414,2.78,4.17,36.6,214.4,1.41,2.39,1.99,0.078,0.774,0.325,1.178,0.775,,6.45,42.2
2025-01-08T18:15:00.000Z,0.284,2286,7.25,18.5,99.3,1.461,2.87,4.13,34.9,241.5,1.00,3.08,6.04,0.060,0.816,0.690,1.217,0.789,,6.80,42.3
2025-01-08T18:20:00.000Z,0.287,2271,7.21,18.5,101.9,1.410,2.91,4.49,32.3,235.1,2.24,1.99,4.62,0.048,0.837,0.512,1.175,0.820,,6.98,42.3
2025-01-08T18:25:00.000Z,0.329,2201,7.24,18.2,99.6,1.479,2.93,3.87,36.9,226.0,1.15,2.85,2.45,0.059,0.809,0.378,1.232,0.779,,6.75,42.4
2025-01-08T18:30:00.000Z,0.331,2062,7.16,17.5,95.6,1.470,3.17,4.04,34.7,229.8,1.46,4.18,2.99,0.118,0.761,0.533,1.225,0.745,,6.34,42.5
2025-01-08T18:35:00.000Z,0.268,2190,7.19,17.5,100.3,1.395,2.99,4.58,35.0,240.6,1.44,2.91,3.96,0.142,0.799,0.521,1.163,0.798,,6.66,42.6
2025-01-08T18:40:00.000Z,0.279,2303,7.22,19.1,95.2,1.477,2.78,3.51,34.0,235.4,1.95,2.03,3.92,0.120,0.795,0.446,1.230,0.770,,6.63,42.7
2025-01-08T18:45:00.000Z,0.365,2264,7.20,17.9,106.0,1.413,2.83,4.33,35.2,215.1,1.49,1.72,1.23,0.096,0.855,0.200,1.177,0.832,,7.12,42.8
2025-01-08T18:50:00.000Z,0.311,2371,7.18,17.8,94.8,1.440,2.99,4.09,35.6,244.4,1.27,1.98,7.19,0.083,0.762,0.706,1.200,0.759,,6.35,42.8
2025-01-08T18:55:00.000Z,0.279,2343,7.19,18.1,98.0,1.437,2.83,4.09,32.2,246.2,1.00,0.82,1.58,0.086,0.794,0.177,1.197,0.782,,6.62,42.9
2025-01-08T19:00:00.000Z,0.344,2334,7.19,17.4,99.1,1.457,2.73,4.76,37.0,218.1,1.33,2.33,4.79,0.122,0.787,0.530,1.214,0.770,,6.56,43.0
2025-01-08T19:05:00.000Z,0.277,2046,7.19,16.9,104.2,1.431,2.76,4.40,34.3,228.6,1.50,0.51,4.75,0.187,0.812,0.494,1.192,0.796,,6.77,43.1
2025-01-08T19:10:00.000Z,0.341,2038,7.26,17.6,105.8,1.449,2.81,3.58,40.0,229.2,2.42,2.66,4.07,0.188,0.844,0.556,1.207,0.813,,7.03,43.2
2025-01-08T19:15:00.000Z,0.290,1951,7.17,17.4,99.4,1.454,3.13,3.29,33.9,241.0,1.18,3.36,4.62,0.094,0.789,0.680,1.212,0.770,,6.58,43.3
2025-01-08T19:20:00.000Z,0.326,2131,7.31,17.4,106.0,1.398,2.86,4.42,34.9,230.3,1.54,3.55,2.86,0.133,0.841,0.468,1.165,0.827,,7.01,43.3
2025-01-08T19:25:00.000Z,0.252,2047,7.24,16.8,97.9,1.396,2.80,3.54,35.5,238.3,1.25,1.97,2.92,0.054,0.763,0.401,1.163,0.773,,6.36,43.4
2025-01-08T19:30:00.000Z,0.351,2211,7.19,18.0,96.5,1.497,2.73,3.95,37.0,235.5,2.30,4.25,3.41,0.046,0.779,0.539,1.247,0.752,,6.49,43.5
2025-01-08T19:35:00.000Z,0.332,1972,7.19,18.7,96.2,1.427,2.98,4.71,34.6,235.3,1.84,1.55,1.79,0.130,0.794,0.276,1.189,0.785,,6.61,43.6
2025-01-08T19:40:00.000Z,0.283,2451,7.15,17.3,96.2,1.409,3.10,3.96,36.4,241.1,1.00,2.42,2.88,0.010,0.759,0.354,1.174,0.764,,6.33,43.7
2025-01-08T19:45:00.000Z,0.333,2175,7.17,17.2,102.0,1.419,3.09,4.29,32.1,245.2,1.39,2.39,6.28,0.129,0.805,0.710,1.183,0.793,,6.71,43.8
2025-01-08T19:50:00.000Z,0.293,2202,7.22,16.0,100.7,1.416,2.97,4.40,35.3,224.4,1.54,3.48,2.50,0.194,0.765,0.417,1.180,0.768,,6.37,43.8
2025-01-08T19:55:00.000Z,0.353,2272,7.21,17.1,101.0,1.424,2.89,4.79,32.1,235.2,1.52,1.36,2.95,0.054,0.793,0.332,1.187,0.785,,6.61,43.9
2025-01-08T20:00:00.000Z,0.323,2109,7.22,16.8,102.4,1.471,2.84,4.07,35.0,243.8,1.29,2.42,0.49,0.141,0.798,0.184,1.226,0.774,,6.65,44.0
2025-01-08T20:05:00.000Z,0.326,1844,7.05,17.6,101.6,1.455,3.03,4.08,36.5,239.7,1.18,1.26,2.68,0.012,0.811,0.372,1.213,0.788,,6.76,44.1
2025-01-08T20:10:00.000Z,0.313,2083,7.19,18.5,98.7,1.447,2.96,4.33,36.6,240.5,1.07,4.42,5.86,0.085,0.811,0.817,1.206,0.790,,6.75,44.2
2025-01-08T20:15:00.000Z,0.339,2532,7.23,16.7,99.0,1.422,3.04,4.70,37.6,218.2,1.74,3.10,4.15,0.112,0.769,0.475,1.185,0.768,,6.41,44.3
2025-01-08T20:20:00.000Z,0.360,2260,7.29,18.2,98.7,1.489,3.00,3.82,40.0,230.5,1.41,4.66,1.92,0.099,0.803,0.417,1.241,0.772,,6.69,44.3
2025-01-08T20:25:00.000Z,0.370,2268,7.22,16.6,98.9,1.457,3.02,4.09,35.4,216.5,1.27,3.87,4.08,0.099,0.765,0.564,1.214,0.755,,6.38,44.4
2025-01-08T20:30:00.000Z,0.364,2279,7.32,17.7,104.0,1.444,2.71,3.54,40.0,224.5,2.14,3.53,3.61,0.040,0.832,0.502,1.203,0.806,,6.94,44.5
2025-01-08T20:35:00.000Z,0.339,2207,7.22,17.8,98.9,1.432,2.96,4.43,37.2,223.0,1.73,2.17,3.39,0.017,0.794,0.425,1.193,0.783,,6.62,44.6
2025-01-08T20:40:00.000Z,0.289,2232,7.14,17.0,99.1,1.395,3.24,3.82,35.0,225.4,1.05,3.71,4.15,0.088,0.776,0.572,1.163,0.778,,6.47,44.7
2025-01-08T20:45:00.000Z,0.289,1882,7.20,17.5,105.1,1.419,2.73,4.90,36.0,227.3,1.57,3.50,0.45,0.065,0.836,0.272,1.183,0.817,,6.97,44.8
2025-01-08T20:50:00.000Z,0.363,2077,7.19,17.1,96.7,1.427,3.11,4.16,36.3,230.2,1.21,2.02,2.68,0.205,0.760,0.375,1.189,0.759,,6.33,44.8
2025-01-08T20:55:00.000Z,0.332,2189,7.18,17.7,95.8,1.401,2.89,4.37,35.8,236.9,1.61,1.73,1.92,0.110,0.766,0.271,1.168,0.774,,6.39,44.9
2025-01-08T21:00:00.000Z,0.333,2160,7.19,16.2,98.8,1.428,2.59,4.19,35.9,231.7,1.49,2.66,3.94,0.109,0.755,0.513,1.190,0.757,,6.29,45.0
2025-01-08T21:05:00.000Z,0.291,2212,7.17,16.7,99.9,1.501,2.85,4.07,32.1,242.9,1.62,1.66,2.57,0.097,0.775,0.323,1.251,0.749,,6.46,45.1
2025-01-08T21:10:00.000Z,0.294,2194,7.20,16.5,106.0,1.439,2.78,4.38,32.0,199.2,1.11,2.07,0.85,0.057,0.817,0.191,1.200,0.797,,6.81,45.2
2025-01-08T21:15:00.000Z,0.361,2120,7.29,17.1,99.0,1.457,2.80,5.12,37.3,229.8,1.00,3.73,3.73,0.013,0.778,0.563,1.214,0.763,,6.48,45.3
2025-01-08T21:20:00.000Z,0.305,2358,7.14,17.1,101.0,1.452,2.85,4.07,36.2,239.5,1.00,1.48,4.11,0.010,0.793,0.424,1.210,0.776,,6.61,45.3
2025-01-08T21:25:00.000Z,0.304,2188,7.23,17.1,100.0,1.469,2.85,4.40,30.2,224.5,1.59,1.71,4.62,0.034,0.786,0.516,1.224,0.767,,6.55,45.4
2025-01-08T21:30:00.000Z,0.278,2249,7.27,17.3,106.0,1.446,3.05,3.81,35.3,231.8,1.20,2.33,0.46,0.067,0.839,0.166,1.205,0.809,,6.99,45.5
2025-01-08T21:35:00.000Z,0.304,2143,7.17,16.8,101.6,1.407,2.78,4.46,35.3,218.1,1.66,2.82,3.96,0.143,0.790,0.528,1.173,0.788,,6.58,45.6
2025-01-08T21:40:00.000Z,0.300,2180,7.23,16.9,100.7,1.387,2.77,4.08,31.3,236.5,1.69,1.72,4.41,0.023,0.787,0.500,1.156,0.793,,6.56,45.7
2025-01-08T21:45:00.000Z,0.300,2197,7.24,16.5,99.3,1.426,2.77,3.85,34.0,233.7,1.73,1.56,3.75,0.141,0.765,0.427,1.188,0.765,,6.38,45.8
2025-01-08T21:50:00.000Z,0.344,2339,7.29,16.9,96.1,1.382,3.24,4.31,34.5,238.3,1.02,2.01,4.99,0.037,0.750,0.530,1.152,0.764,,6.25,45.8
2025-01-08T21:55:00.000Z,0.280,2264,7.24,17.4,94.5,1.454,2.98,4.05,32.6,265.2,1.07,0.62,3.85,0.035,0.750,0.373,1.212,0.745,,6.25,45.9
2025-01-08T22:00:00.000Z,0.299,2183,7.15,17.4,100.7,1.441,2.98,4.47,33.2,219.0,1.56,2.46,1.35,0.150,0.799,0.259,1.201,0.784,,6.66,46.0
2025-01-08T22:05:00.000Z,0.335,2254,7.30,17.6,95.9,1.479,3.00,4.42,33.1,224.6,1.00,4.24,1.42,0.087,0.765,0.352,1.233,0.748,,6.37,46.1
2025-01-08T22:10:00.000Z,0.309,2131,7.15,17.2,94.0,1.374,2.73,4.04,34.3,231.2,1.47,1.73,2.66,0.103,0.740,0.347,1.145,0.764,,6.17,46.2
2025-01-08T22:15:00.000Z,0.346,2204,7.10,17.2,96.9,1.434,2.96,3.69,39.1,247.3,1.17,2.80,3.80,0.043,0.763,0.497,1.195,0.761,,6.36,46.3
2025-01-08T22:20:00.000Z,0.363,2107,7.19,17.7,101.8,1.474,3.00,4.50,32.4,234.9,1.10,4.55,1.42,0.108,0.815,0.394,1.228,0.785,,6.79,46.3
2025-01-08T22:25:00.000Z,0.383,1965,7.17,17.7,99.0,1.453,2.83,4.14,36.3,221.0,1.59,1.13,3.73,0.043,0.792,0.449,1.211,0.775,,6.60,46.4
2025-01-08T22:30:00.000Z,0.280,2174,7.19,17.0,100.8,1.417,2.81,3.52,36.9,242.3,1.18,3.20,4.52,0.061,0.789,0.592,1.181,0.785,,6.58,46.5
2025-01-08T22:35:00.000Z,0.335,2362,7.23,16.8,96.2,1.432,2.82,4.03,34.5,228.5,1.67,4.92,2.16,0.162,0.750,0.433,1.193,0.752,,6.25,46.6
2025-01-08T22:40:00.000Z,0.327,2291,7.14,17.7,101.9,1.443,2.93,4.31,34.9,235.6,1.31,1.23,2.09,0.129,0.816,0.247,1.203,0.795,,6.80,46.7
2025-01-08T22:45:00.000Z,0.327,2197,7.08,17.5,106.0,1.457,2.81,3.99,33.7,236.3,1.00,3.52,2.85,0.084,0.844,0.452,1.214,0.810,,7.03,46.8
2025-01-08T22:50:00.000Z,0.346,2086,7.07,17.4,102.5,1.401,3.01,4.05,36.7,232.6,1.24,4.68,4.15,0.031,0.813,0.667,1.167,0.806,,6.78,46.8
2025-01-08T22:55:00.000Z,0.538,2058,7.26,17.8,101.6,1.484,3.12,5.15,36.1,237.2,1.75,2.88,0.69,0.042,0.815,0.236,1.237,0.778,,6.79,46.9
2025-01-08T23:00:00.000Z,0.281,2092,7.19,18.0,99.2,1.419,2.78,4.28,40.0,247.1,1.71,3.53,2.23,0.098,0.802,0.416,1.183,0.793,,6.68,47.0
2025-01-08T23:05:00.000Z,0.315,2307,7.18,17.6,106.0,1.488,2.85,3.67,38.5,249.1,1.40,0.80,2.88,0.194,0.846,0.292,1.240,0.802,,7.05,47.1
2025-01-08T23:10:00.000Z,0.387,2053,7.14,17.2,99.7,1.413,3.20,4.56,37.9,223.6,1.16,5.28,3.61,0.060,0.785,0.661,1.178,0.779,,6.54,47.2
2025-01-08T23:15:00.000Z,0.347,2053,7.18,17.5,102.6,1.455,2.91,4.06,36.5,240.3,1.00,4.30,3.74,0.069,0.816,0.616,1.212,0.791,,6.80,47.3
2025-01-08T23:20:00.000Z,0.368,2446,7.23,17.9,104.4,1.456,2.88,3.34,36.7,242.9,1.14,3.11,6.58,0.094,0.842,0.691,1.213,0.810,,7.02,47.3
2025-01-08T23:25:00.000Z,0.396,2183,7.21,18.0,98.6,1.416,2.90,3.77,40.0,244.5,1.05,0.40,2.39,0.050,0.798,0.241,1.180,0.791,,6.65,47.4
2025-01-08T23:30:00.000Z,0.352,1927,7.17,18.2,94.0,1.434,2.78,4.38,40.0,248.8,1.39,4.33,3.90,0.076,0.765,0.674,1.195,0.762,,6.38,47.5
2025-01-08T23:35:00.000Z,0.323,2100,7.18,18.1,104.6,1.422,2.85,4.26,33.4,216.2,1.71,1.60,0.43,0.037,0.849,0.132,1.185,0.825,,7.07,47.6
2025-01-08T23:40:00.000Z,0.340,2162,7.15,17.4,104.3,1.424,3.09,4.46,36.4,250.9,1.31,1.34,0.50,0.173,0.827,0.121,1.187,0.807,,6.89,47.7
2025-01-08T23:45:00.000Z,0.321,2104,7.19,17.8,103.2,1.458,3.07,3.93,34.5,225.9,1.34,1.02,0.51,0.054,0.828,0.107,1.215,0.798,,6.90,47.8
2025-01-08T23:50:00.000Z,0.385,2305,7.18,18.6,99.1,1.452,2.81,3.40,35.9,237.5,1.09,2.38,2.75,0.061,0.817,0.362,1.210,0.793,,6.81,47.8
2025-01-08T23:55:00.000Z,0.325,2271,7.23,18.9,100.4,1.479,2.89,3.89,35.7,234.3,1.75,2.90,3.49,0.071,0.834,0.461,1.232,0.797,,6.95,47.9
